grade_level,school_code,sid,male,race_ethnicity,eco_dis,lep,iep,rdg_ss,math_ss
7,3,679,F,W,0,0,1,1571.855573,1563.665942
7,3,680,F,H,1,0,0,1685.706417,1683.528894
7,6,681,F,B,0,0,0,1651.274859,1651.234329
6,12,682,F,B,1,1,0,1713.639655,1761.824868
7,2,683,M,W,0,0,0,1794.059809,1801.799619
7,5,684,F,B,1,0,0,1331.942987,1370.136392
6,10,686,M,W,1,0,1,1576.47823,1621.490814
5,3,687,M,B,0,0,0,1636.590577,1702.39752
7,3,689,M,H,0,0,0,1603.493998,1604.058254
7,8,690,M,W,0,0,0,1904.493498,1938.760104
8,5,691,M,W,0,0,0,1566.772235,1557.222334
6,9,692,F,W,0,0,0,1641.020402,1682.675851
8,3,693,F,W,1,0,1,1826.558303,1829.937739
7,8,694,M,W,1,0,0,1485.248316,1480.990121
6,3,695,M,W,0,0,0,1822.460284,1893.684886
8,4,696,F,W,0,1,0,1652.138713,1652.019366
6,7,697,F,W,0,0,0,1556.713458,1595.801633
8,3,698,F,A,0,0,0,1439.746853,1437.520169
5,2,699,F,W,0,1,0,1539.3952,1610.091406
6,6,700,F,B,0,0,0,1447.466413,1475.010024
6,5,701,M,B,1,0,0,1531.77861,1577.028681
6,6,702,M,B,1,0,0,1652.786867,1694.147729
7,1,703,M,W,0,0,0,1657.899564,1657.286618
7,1,704,M,W,0,1,1,1654.449587,1654.152203
5,3,705,M,B,1,0,0,1401.667182,1479.258802
8,11,706,F,A,0,0,0,1805.438251,1805.219581
7,3,707,M,W,1,0,1,1713.33876,1709.858431
5,3,708,F,W,1,0,1,1518.348892,1590.534631
6,5,709,M,H,1,0,1,1691.690756,1735.422205
5,6,711,F,H,0,0,0,1542.504075,1612.558288
6,5,712,M,B,0,0,0,1706.113107,1752.615451
8,12,713,F,W,0,0,0,1582.367223,1571.22643
5,9,714,M,B,1,0,1,1598.341236,1663.154047
8,3,715,F,A,0,0,0,1598.358201,1586.790404
8,6,716,F,H,0,0,0,1732.909579,1721.956585
5,3,717,F,D,0,0,0,1603.499922,1668.413916
8,10,718,F,B,0,0,1,1962.005017,1985.942083
5,12,719,F,W,1,1,0,1524.512643,1596.995883
8,3,720,M,W,0,0,0,1752.543509,1741.363182
7,3,721,M,B,1,0,1,1936.466876,1980.337918
8,7,722,F,W,1,0,0,1455.056878,1450.642436
7,5,723,F,W,0,0,0,1643.001604,1643.157468
7,11,724,F,W,0,0,0,1349.159264,1381.720448
6,2,726,F,W,0,0,1,1587.80211,1632.401123
7,9,727,F,B,1,1,0,1764.284452,1765.184077
5,10,728,F,H,0,0,0,1674.542033,1741.951616
7,5,729,M,H,0,0,0,1598.336573,1599.825695
6,1,731,M,W,0,0,0,1746.069613,1801.153496
6,7,732,F,W,0,0,0,1225.388929,1312.859049
6,2,733,F,W,0,0,0,1562.074604,1602.307523
8,7,734,M,W,0,1,0,1672.728839,1672.711567
6,6,735,F,W,1,0,0,1598.974034,1642.373586
6,2,736,M,W,0,0,1,1430.737432,1459.559443
8,4,737,M,B,0,0,0,1455.056878,1450.642436
5,10,738,F,H,0,0,0,1539.3952,1610.091406
5,8,739,F,W,0,1,0,1392.94522,1469.749885
6,9,740,F,W,0,0,0,1519.984812,1561.72711
8,3,741,F,D,1,0,1,1469.743994,1463.255938
6,3,742,M,H,1,0,0,1397.347657,1433.050069
6,5,743,F,W,0,0,0,1624.236315,1666.422775
6,2,744,M,W,0,0,0,1475.950587,1507.396433
7,3,745,M,D,1,0,0,1719.192242,1715.548202
6,5,746,F,H,0,0,0,1537.067939,1581.565734
8,3,747,F,H,0,1,0,1469.743994,1463.255938
7,6,748,F,W,1,0,0,1563.180081,1554.273146
5,3,749,F,B,1,0,0,1518.348892,1590.534631
6,5,750,F,W,0,0,1,1876.877509,1962.651259
7,8,752,M,W,0,0,0,1914.970121,1952.317111
8,3,753,F,W,0,0,1,1623.676548,1628.630053
6,12,754,M,W,1,0,0,1527.05921,1571.81958
6,10,755,M,W,1,0,1,1594.916882,1638.754546
5,2,756,M,W,0,0,0,1346.63578,1420.613657
8,1,757,M,W,0,0,0,1609.725064,1601.976159
5,12,758,M,W,1,0,0,1360.029652,1433.870797
7,2,759,M,W,0,0,0,1685.706417,1683.528894
6,9,760,M,W,0,0,1,1524.761246,1568.817478
8,6,761,M,H,0,0,1,1884.2223,1895.528327
6,7,762,F,W,1,0,0,1527.05921,1571.81958
6,11,763,M,W,0,1,0,1713.639655,1761.824868
7,4,764,M,H,0,0,1,1295.230611,1345.965198
5,7,765,M,H,1,0,0,1727.169188,1797.751259
8,11,766,M,W,1,0,1,1602.027864,1590.964532
6,5,767,M,W,1,1,0,1527.05921,1571.81958
6,2,768,M,W,0,0,0,1608.282949,1650.807411
7,5,769,M,D,0,0,0,1606.431495,1606.103442
6,5,770,F,B,1,0,0,1665.103503,1706.532221
7,12,771,F,W,0,0,0,1571.855573,1563.665942
5,2,772,M,W,0,0,0,1619.54104,1684.831806
5,6,774,M,W,1,0,1,1446.797847,1521.14258
5,7,775,M,W,0,0,1,1552.596445,1620.491347
5,3,776,F,B,0,0,0,1458.056473,1531.556911
8,3,777,F,H,1,0,0,1616.714341,1617.207773
6,3,778,F,W,0,0,1,1721.389097,1771.274162
7,5,779,F,W,0,0,0,1295.230611,1345.965198
5,6,780,M,A,1,0,0,1578.444027,1642.937631
7,3,781,M,H,1,1,0,1620.067046,1615.160911
8,12,782,M,W,0,0,0,1921.701085,1938.760447
8,3,783,M,B,0,0,0,1667.216151,1666.647235
6,5,784,M,B,0,0,1,1485.183552,1518.456956
6,7,785,M,W,0,0,1,1603.416384,1646.370468
7,6,786,M,H,1,0,0,1802.04698,1811.558071
6,12,787,F,W,0,0,0,1624.236315,1666.422775
5,9,789,M,A,0,0,1,1648.619282,1714.866564
5,8,790,F,W,0,0,0,1695.857515,1764.4296
8,10,791,F,W,0,0,0,1875.30835,1885.402374
6,12,792,M,W,0,0,0,1613.513359,1655.74663
7,3,793,F,B,0,0,0,1719.192242,1715.548202
8,3,794,M,H,0,0,0,1697.974672,1695.483817
7,5,795,M,B,1,0,0,1670.301543,1668.6116
5,5,796,F,W,0,0,0,1493.219944,1569.709711
8,5,797,M,B,1,0,1,1682.2452,1683.139983
4,12,798,M,W,0,0,0,1356.930012,1405.347803
6,9,799,F,D,1,0,0,1517.384752,1557.522418
6,10,800,F,W,0,0,0,1832.948253,1906.755809
6,6,801,F,H,1,0,0,1397.347657,1433.050069
5,6,802,M,B,0,0,1,1850.036927,1930.597475
7,6,803,F,H,0,0,0,1836.406616,1853.346925
7,3,804,F,W,1,0,1,1691.044155,1688.673113
7,3,805,F,A,0,0,0,1541.856375,1533.97221
8,11,806,F,W,1,0,1,1332.204174,1347.18219
8,8,807,M,W,1,0,0,1805.438251,1805.219581
7,7,808,M,W,1,0,0,1854.903669,1876.051548
7,7,809,M,W,0,0,0,1581.744093,1577.442747
7,12,811,M,W,0,1,0,1771.419859,1773.997676
7,5,812,M,W,0,0,0,1802.04698,1811.558071
7,5,813,F,H,0,0,0,1552.488861,1544.45046
6,5,814,M,B,0,0,0,1409.267829,1442.33858
8,6,815,M,H,0,0,0,1630.774733,1634.887746
6,5,816,M,W,0,0,0,1729.370914,1780.972552
5,10,817,M,H,1,0,0,1545.722018,1615.082911
5,1,818,M,W,0,0,0,1608.747679,1673.774122
6,9,819,M,A,0,0,0,1280.976642,1349.205897
7,1,820,F,W,0,0,0,1675.252555,1673.234667
6,6,821,M,H,1,0,0,1480.570234,1513.033318
7,3,822,M,W,1,1,1,1603.493998,1604.058254
6,3,823,M,B,1,0,0,1876.877509,1962.651259
5,2,824,M,W,0,0,0,1496.590445,1572.023271
7,4,825,F,W,0,0,1,1275.840396,1333.354377
8,3,826,F,W,1,0,0,1455.056878,1450.642436
5,3,827,M,B,0,0,1,1480.670831,1558.191083
7,3,828,M,B,1,0,0,1563.180081,1554.273146
7,3,829,F,W,0,0,0,1558.043791,1549.429644
4,9,830,F,W,0,0,0,1398.618005,1456.128521
6,9,831,M,W,0,0,0,1420.624973,1451.18463
7,6,832,F,W,0,0,0,1707.605994,1704.374303
8,3,833,M,B,0,0,0,1685.864978,1686.396932
7,5,834,F,B,0,0,1,1719.192242,1715.548202
7,4,837,M,W,0,0,0,1691.044155,1688.673113
7,12,838,F,W,0,0,0,1810.26905,1821.580801
8,3,839,M,H,1,0,0,1407.070972,1409.648137
6,6,840,F,W,1,0,0,1409.267829,1442.33858
6,8,841,F,W,0,0,0,1547.073845,1588.129948
5,3,842,M,W,0,0,0,1446.797847,1521.14258
8,6,843,M,H,0,0,0,1780.187313,1774.865761
8,5,844,F,W,0,0,1,1509.176473,1498.296865
4,6,845,M,W,0,0,0,1592.522466,1645.043979
6,3,846,M,H,0,0,0,1665.103503,1706.532221
6,3,847,M,B,1,0,1,1372.043282,1413.70922
5,12,848,F,W,0,0,0,1614.092166,1679.243729
6,6,849,F,H,1,0,0,1547.073845,1588.129948
5,5,850,M,B,1,0,0,1727.169188,1797.751259
8,4,851,F,W,0,0,0,1620.95338,1625.124057
8,3,852,F,H,1,0,1,1834.058683,1838.594982
7,3,853,F,W,1,1,0,1313.945427,1358.221923
7,6,854,M,W,0,0,1,1936.466876,1980.337918
7,1,855,F,W,0,0,1,1864.442885,1887.895701
6,5,856,M,B,0,0,0,1511.456971,1548.125886
6,10,857,M,W,0,0,0,1658.871672,1700.204286
6,2,858,M,W,0,0,0,1559.474546,1598.876626
7,2,859,M,W,0,0,0,1675.252555,1673.234667
7,9,860,F,W,0,0,0,1275.840396,1333.354377
5,4,861,M,A,0,0,0,1819.182421,1896.998239
7,12,862,F,B,0,0,0,1713.33876,1709.858431
7,7,863,M,W,0,0,0,1313.945427,1358.221923
6,9,864,F,A,1,1,0,1225.388929,1312.859049
6,9,865,M,W,0,0,1,1587.80211,1632.401123
5,11,866,M,H,0,0,1,1819.182421,1896.998239
7,8,867,M,W,1,0,0,1275.840396,1333.354377
5,3,868,M,W,0,0,0,1511.730713,1583.260076
5,3,869,M,W,1,0,0,1482.919965,1560.68323
5,8,870,M,W,0,0,0,1487.621408,1565.267904
6,6,871,M,W,0,0,0,1550.552123,1590.486507
8,12,872,F,H,1,1,0,1602.027864,1590.964532
7,4,873,M,B,1,0,0,1552.488861,1544.45046
8,7,875,M,H,0,0,0,1667.216151,1666.647235
8,7,876,F,W,1,0,0,1352.215934,1363.577776
8,8,877,F,W,1,0,0,1641.003533,1642.838513
6,9,878,M,W,0,0,0,1598.974034,1642.373586
8,3,879,M,A,0,0,0,1780.187313,1774.865761
6,2,880,M,W,0,0,0,1865.601867,1948.188637
5,6,881,M,B,0,1,1,1536.367559,1607.635773
6,3,882,F,A,1,0,0,1466.087621,1495.368263
7,12,883,F,W,0,0,0,1914.970121,1952.317111
7,11,884,F,W,0,0,0,1696.467475,1693.82991
5,5,885,M,B,0,0,0,1761.90161,1835.012504
8,9,886,F,W,0,0,1,1662.100283,1661.337083
5,5,887,M,W,1,0,0,1462.680716,1536.755798
6,3,888,M,A,1,1,0,1280.976642,1349.205897
8,6,889,M,H,1,0,0,1706.334673,1701.384091
8,6,890,M,W,0,0,0,1693.850327,1692.527617
7,12,891,F,W,1,0,0,1884.093229,1912.627949
7,6,892,M,W,0,0,0,1657.899564,1657.286618
7,6,893,F,W,0,0,0,1638.127978,1637.714376
6,5,894,F,B,0,0,0,1534.321636,1579.352107
8,3,895,M,B,1,0,0,1558.364057,1548.803815
6,11,896,M,W,0,0,0,1713.639655,1761.824868
5,8,898,M,W,0,0,1,1435.229687,1511.451475
6,11,899,F,W,0,0,0,1671.491844,1713.174757
7,10,900,M,W,1,0,0,1707.605994,1704.374303
7,2,901,F,W,0,0,0,1786.298754,1792.294221
8,5,902,F,W,0,0,0,1566.772235,1557.222334
7,10,903,M,H,1,0,0,1725.175223,1721.491882
7,10,904,M,W,0,0,1,1365.612892,1392.985934
8,9,905,M,W,1,0,1,1757.768609,1747.304239
6,11,906,M,A,1,0,0,1263.141201,1337.414828
5,2,907,F,W,0,0,0,1435.229687,1511.451475
8,9,909,F,B,1,0,0,1747.453451,1735.89912
8,2,910,F,W,0,0,0,1693.850327,1692.527617
5,4,912,M,W,1,0,1,1515.110523,1586.857384
7,4,913,F,W,0,0,0,1606.431495,1606.103442
6,2,914,F,W,1,0,0,1358.563488,1403.656461
8,10,915,M,A,0,0,0,1659.619259,1658.889828
7,5,916,M,A,0,0,0,1737.564814,1734.33403
5,10,917,F,W,0,1,0,1588.260441,1652.899049
6,5,918,F,H,1,0,0,1562.074604,1602.307523
7,9,919,M,W,0,0,1,1778.755032,1783.030648
6,4,920,M,W,0,0,0,1205.477712,1300.076166
8,3,921,F,W,1,0,0,1602.027864,1590.964532
7,10,922,M,A,1,0,0,1827.453021,1842.464002
5,8,923,M,W,0,0,1,1429.35113,1506.349459
7,9,924,F,W,0,0,0,1864.442885,1887.895701
7,5,925,M,W,0,0,0,1575.510509,1568.271653
7,3,926,M,B,0,0,0,1600.814979,1601.984966
7,12,927,M,B,1,0,0,1541.856375,1533.97221
7,4,928,M,W,1,0,0,1609.685338,1608.178417
7,5,929,F,H,0,0,0,1581.744093,1577.442747
8,8,930,M,W,0,0,0,1352.215934,1363.577776
5,2,931,M,W,0,0,0,1636.590577,1702.39752
5,6,932,M,W,1,0,0,1470.159865,1545.525593
5,8,933,M,W,0,0,1,1318.077919,1392.168002
8,6,934,F,B,0,0,0,1826.558303,1829.937739
6,1,935,F,W,0,0,0,1579.043533,1624.149367
8,10,936,M,W,0,0,0,1902.600913,1916.607889
8,10,937,F,W,0,0,0,1630.774733,1634.887746
5,11,939,F,H,0,0,0,1409.517045,1487.460097
6,6,940,M,H,1,0,0,1205.477712,1300.076166
5,6,941,F,W,1,0,0,1214.708567,1287.618353
5,7,942,F,W,0,0,0,1302.825606,1376.872239
6,10,943,F,W,1,0,0,1646.839605,1688.319325
8,11,944,F,H,1,1,0,1423.767143,1423.863836
7,2,945,M,W,1,0,1,1331.942987,1370.136392
7,10,946,M,W,0,0,0,1571.855573,1563.665942
7,9,947,M,W,1,0,1,1628.479213,1624.495347
7,3,948,F,W,0,0,0,1651.274859,1651.234329
5,3,949,F,B,0,0,1,1252.538644,1326.049729
5,4,950,F,W,0,0,1,1490.261574,1567.477419
7,5,951,F,H,0,0,1,1596.000912,1597.522554
7,11,952,F,W,0,0,0,1609.685338,1608.178417
6,12,953,F,H,0,0,0,1517.384752,1557.522418
8,11,954,F,W,0,0,1,1455.056878,1450.642436
5,12,955,F,W,0,0,0,1573.615816,1638.277361
7,3,957,M,B,0,0,0,1836.406616,1853.346925
8,3,958,M,H,1,0,1,1774.338101,1767.684887
6,6,959,F,W,0,1,0,1613.513359,1655.74663
5,1,960,M,W,0,0,0,1401.667182,1479.258802
7,7,961,M,W,0,0,0,1609.685338,1608.178417
6,6,962,M,H,0,0,0,1329.709711,1382.740848
8,1,963,F,W,0,0,0,1780.187313,1774.865761
5,6,964,M,A,0,0,0,1478.364183,1555.48774
5,1,965,F,W,0,1,0,1536.367559,1607.635773
6,9,966,M,W,0,0,0,1527.05921,1571.81958
5,8,967,F,W,0,0,0,1711.074818,1780.581491
8,11,968,F,W,0,0,0,1752.543509,1741.363182
7,3,969,M,W,1,0,0,1874.17337,1900.082826
6,11,970,F,W,1,0,0,1460.541958,1488.919647
7,9,971,M,W,1,0,0,1794.059809,1801.799619
8,9,972,M,W,0,0,0,1792.425174,1789.699396
6,4,973,F,W,0,0,0,1519.984812,1561.72711
8,5,974,M,H,1,0,0,1723.734969,1714.29062
6,2,975,F,W,0,0,0,1522.423378,1565.472726
7,1,976,M,W,0,0,0,1424.531213,1435.099009
8,1,977,M,W,0,0,1,1352.215934,1363.577776
5,5,979,M,B,1,0,1,1270.10901,1343.866726
3,8,980,F,W,0,0,0,1360.005615,1396.826554
8,1,981,F,W,0,0,0,1912.061759,1927.555269
7,12,982,M,B,0,0,1,1731.296485,1727.737735
6,6,983,M,B,1,0,1,1508.007659,1543.379749
8,5,984,M,B,1,1,0,1912.061759,1927.555269
5,4,985,F,W,1,0,0,1435.229687,1511.451475
6,12,986,M,W,1,0,0,1635.319775,1677.174084
6,5,987,M,A,0,0,1,1763.811618,1822.44145
7,11,988,F,W,0,1,0,1719.192242,1715.548202
7,2,989,M,W,1,0,0,1818.734802,1831.879036
6,12,990,F,W,0,1,0,1603.416384,1646.370468
7,7,991,F,W,0,0,0,1381.340386,1403.94469
8,8,992,F,W,1,0,0,1311.37823,1330.296701
8,1,993,M,W,0,0,0,1520.380465,1509.128316
7,6,995,M,B,0,0,1,1613.298286,1610.341063
7,12,996,F,W,0,0,0,1495.149479,1488.877622
6,11,997,M,W,0,0,0,1576.47823,1621.490814
5,7,998,F,W,0,0,1,1568.87883,1634.046769
6,5,999,F,A,0,0,0,1540.078315,1583.727775
5,7,1000,F,W,0,0,0,1761.90161,1835.012504
8,8,1001,F,W,0,0,0,1697.974672,1695.483817
7,11,1002,F,W,1,1,0,1410.763032,1424.989386
8,1,1003,F,W,0,0,0,1588.64718,1577.030699
6,11,1004,M,W,0,0,0,1579.043533,1624.149367
6,2,1005,M,W,1,0,0,1581.759936,1626.812459
5,3,1006,M,B,0,0,0,1573.615816,1638.277361
7,7,1007,F,W,0,0,0,1596.000912,1597.522554
8,4,1008,M,W,0,0,0,1605.06603,1594.81397
7,9,1009,M,W,0,1,1,1648.335324,1648.470747
7,3,1010,F,B,1,0,0,1810.26905,1821.580801
6,6,1011,M,H,0,0,0,1409.267829,1442.33858
7,6,1012,M,B,0,0,0,1836.406616,1853.346925
6,12,1013,F,A,0,0,0,1466.087621,1495.368263
8,10,1014,F,H,1,0,0,1912.061759,1927.555269
6,5,1015,M,H,1,0,0,1314.240137,1371.859821
8,9,1016,F,W,0,0,0,1588.64718,1577.030699
6,4,1017,F,W,1,0,0,1746.069613,1801.153496
4,12,1018,F,B,0,0,0,1611.336234,1663.503551
7,2,1019,F,H,1,0,0,1578.787394,1572.854518
7,6,1020,M,A,1,0,0,1613.298286,1610.341063
5,6,1021,F,H,1,0,0,1771.027392,1844.846872
6,6,1022,M,H,1,0,0,1485.183552,1518.456956
8,11,1023,F,A,1,0,1,1530.777145,1519.577506
6,4,1024,M,W,0,0,1,1624.236315,1666.422775
7,4,1025,M,W,1,0,1,1581.744093,1577.442747
7,2,1026,F,W,0,0,0,1691.044155,1688.673113
8,5,1027,F,B,1,1,0,1407.070972,1409.648137
5,7,1028,F,W,1,0,0,1681.456009,1749.223053
5,3,1029,F,H,1,0,0,1470.159865,1545.525593
8,5,1030,F,B,0,0,0,1549.644866,1539.430306
6,10,1031,M,W,0,0,0,1372.043282,1413.70922
7,6,1032,M,A,1,0,0,1365.612892,1392.985934
5,11,1033,F,W,0,0,1,1423.207311,1500.792304
7,7,1034,M,W,1,0,0,1802.04698,1811.558071
6,3,1035,F,B,1,0,0,1782.534965,1844.910165
5,5,1036,F,W,0,0,0,1500.464289,1574.476595
5,3,1037,M,B,0,0,1,1500.464289,1574.476595
7,10,1038,M,H,1,0,0,1591.526363,1592.253125
8,3,1039,F,H,0,0,0,1706.334673,1701.384091
6,1,1040,F,W,1,0,1,1527.05921,1571.81958
5,2,1041,F,W,0,0,0,1578.444027,1642.937631
7,9,1042,M,H,0,0,0,1818.734802,1831.879036
6,10,1043,F,B,1,0,0,1559.474546,1598.876626
8,10,1044,F,W,0,0,0,1685.864978,1686.396932
6,6,1045,F,B,0,0,0,1556.713458,1595.801633
8,3,1046,F,A,0,0,0,1672.728839,1672.711567
7,4,1048,F,B,1,0,0,1495.149479,1488.877622
7,3,1049,M,B,0,0,0,1525.164809,1516.531993
4,6,1050,F,H,1,0,0,1465.606822,1523.146
8,9,1051,F,W,0,0,0,1983.178234,2010.797516
8,10,1052,F,W,0,0,0,1626.961215,1631.874617
6,11,1053,F,W,0,0,0,1485.183552,1518.456956
5,10,1054,M,B,1,1,0,1440.994689,1516.311475
8,4,1055,M,B,0,0,0,1667.216151,1666.647235
8,6,1057,M,W,0,0,0,1941.507544,1961.900786
8,12,1058,F,W,0,0,0,1732.909579,1721.956585
6,5,1059,F,W,0,0,0,1721.389097,1771.274162
6,1,1060,F,W,0,0,0,1658.871672,1700.204286
5,3,1061,F,A,0,1,0,1829.307099,1908.009795
6,9,1062,M,W,1,0,0,1579.043533,1624.149367
5,2,1063,M,W,0,0,0,1466.68387,1541.392527
5,7,1065,F,W,1,0,1,1252.538644,1326.049729
8,10,1066,M,W,0,0,1,1643.998012,1645.22589
6,3,1068,M,H,0,0,0,1527.05921,1571.81958
5,6,1069,F,W,0,0,0,1480.670831,1558.191083
6,5,1070,F,W,0,1,0,1832.948253,1906.755809
8,3,1071,F,H,1,0,0,1530.777145,1519.577506
6,7,1072,M,W,0,0,0,1635.319775,1677.174084
8,2,1073,M,W,0,0,1,1607.591996,1598.448063
6,9,1074,F,W,1,0,0,1581.759936,1626.812459
5,3,1075,M,B,1,0,0,1496.590445,1572.023271
8,10,1076,F,H,1,0,0,1634.420653,1637.699439
7,10,1077,F,W,1,0,0,1575.510509,1568.271653
8,10,1078,M,B,1,0,0,1858.05843,1865.940759
5,5,1079,M,B,1,0,0,1560.241157,1626.688654
6,1,1080,F,W,0,0,0,1865.601867,1948.188637
8,6,1081,F,D,1,0,0,1737.644881,1726.237053
7,3,1082,F,B,0,0,0,1640.527307,1640.483273
5,4,1083,F,H,1,0,1,1435.229687,1511.451475
7,7,1084,M,W,0,0,0,1616.825435,1612.649266
6,12,1085,F,W,0,0,0,1529.378067,1574.537243
8,5,1086,F,W,1,0,0,1752.543509,1741.363182
6,9,1087,F,W,0,0,0,1746.069613,1801.153496
6,4,1088,F,W,0,0,0,1344.468229,1393.336699
6,8,1089,M,W,0,0,1,1684.775987,1727.576525
5,12,1090,F,H,1,1,1,1539.3952,1610.091406
6,3,1091,F,D,1,0,0,1534.321636,1579.352107
8,11,1092,M,W,1,0,0,1620.95338,1625.124057
7,10,1093,F,W,1,0,0,1552.488861,1544.45046
5,6,1094,F,H,1,0,0,1560.241157,1626.688654
8,1,1095,F,W,0,0,0,1630.774733,1634.887746
5,5,1096,M,H,0,0,0,1674.542033,1741.951616
6,11,1097,M,A,1,0,0,1537.067939,1581.565734
8,3,1098,F,H,0,0,0,1659.619259,1658.889828
8,8,1099,M,W,0,0,1,1664.622994,1663.912885
5,8,1100,F,W,0,0,0,1711.074818,1780.581491
7,3,1101,F,D,0,0,1,1563.180081,1554.273146
7,7,1102,M,W,0,0,1,1651.274859,1651.234329
6,6,1103,M,H,0,0,0,1635.319775,1677.174084
4,3,1104,M,H,1,0,0,1418.68456,1474.96677
8,3,1105,M,H,1,0,0,1875.30835,1885.402374
6,1,1106,F,W,1,0,0,1514.562403,1552.859436
7,10,1107,M,W,1,0,1,1696.467475,1693.82991
7,11,1108,M,D,1,0,0,1854.903669,1876.051548
8,10,1109,M,W,0,0,0,1662.100283,1661.337083
6,10,1110,M,W,1,0,1,1737.594592,1790.929257
6,6,1111,F,H,0,0,0,1225.388929,1312.859049
6,5,1112,F,W,0,0,0,1205.477712,1300.076166
5,3,1113,F,H,1,0,0,1648.619282,1714.866564
5,5,1114,F,H,0,0,0,1630.782587,1696.399635
8,2,1115,M,W,0,0,0,1693.850327,1692.527617
5,6,1116,F,W,1,0,0,1346.63578,1420.613657
7,11,1117,F,W,1,1,1,1648.335324,1648.470747
8,11,1118,F,W,0,0,0,1607.591996,1598.448063
7,5,1119,M,W,0,0,0,1589.271741,1589.171065
6,1,1120,F,W,1,0,0,1571.64486,1615.938448
7,2,1121,M,W,1,1,0,1764.284452,1765.184077
8,6,1122,M,B,1,0,0,1497.041094,1487.057852
5,10,1123,F,W,0,0,0,1839.592485,1919.210236
8,1,1124,M,W,0,0,0,1611.584533,1605.507601
7,4,1125,M,W,0,1,1,1437.719319,1444.949271
7,3,1126,M,A,1,0,0,1657.899564,1657.286618
6,5,1127,M,H,1,0,1,1684.775987,1727.576525
5,6,1128,M,W,0,0,0,1332.66363,1406.7306
5,6,1129,M,B,1,0,0,1470.159865,1545.525593
6,6,1130,F,H,0,0,0,1584.666457,1629.542304
7,6,1131,F,W,1,0,0,1802.04698,1811.558071
6,11,1132,M,W,0,0,0,1665.103503,1706.532221
6,6,1133,M,H,0,1,1,1439.634188,1467.491686
7,9,1134,F,W,1,0,0,1575.510509,1568.271653
8,5,1135,M,B,1,0,0,1623.676548,1628.630053
8,6,1136,M,H,1,0,0,1962.005017,1985.942083
6,5,1137,F,H,1,0,0,1531.77861,1577.028681
6,7,1138,F,W,0,0,0,1684.775987,1727.576525
5,6,1139,F,W,0,0,0,1473.202629,1549.213488
7,5,1140,F,A,0,0,1,1365.612892,1392.985934
5,5,1141,F,H,0,0,0,1401.667182,1479.258802
8,10,1142,M,W,0,1,0,1654.667233,1654.260968
7,12,1143,M,W,0,0,0,1410.763032,1424.989386
8,2,1144,M,W,0,0,0,1616.714341,1617.207773
5,12,1145,M,W,1,0,1,1475.906092,1552.514706
8,5,1146,F,B,0,0,0,1659.619259,1658.889828
6,12,1147,M,W,0,0,0,1603.416384,1646.370468
6,3,1148,F,B,1,0,1,1566.947695,1609.657622
8,11,1149,M,W,0,0,0,1659.619259,1658.889828
6,3,1150,F,W,0,0,0,1792.209032,1856.610356
4,3,1151,M,W,1,0,1,1558.328741,1611.318198
5,1,1152,M,W,0,0,0,1556.308599,1623.468146
5,8,1153,F,B,1,0,0,1603.499922,1668.413916
5,11,1154,M,W,0,0,0,1473.202629,1549.213488
6,5,1156,M,W,1,0,0,1524.761246,1568.817478
6,4,1157,F,W,0,0,0,1865.601867,1948.188637
8,3,1158,M,W,0,0,0,1371.342144,1379.470944
5,5,1159,F,B,0,0,0,1727.169188,1797.751259
8,2,1160,M,W,0,0,0,1983.178234,2010.797516
5,11,1161,M,W,0,0,0,1860.638777,1942.169422
7,9,1162,M,W,0,0,0,1731.296485,1727.737735
5,5,1163,M,W,1,0,0,1392.94522,1469.749885
5,5,1164,F,B,0,0,0,1780.323782,1854.882661
7,3,1165,M,W,0,0,0,1874.17337,1900.082826
6,1,1166,F,W,1,0,1,1409.267829,1442.33858
8,11,1167,F,A,1,0,0,1588.64718,1577.030699
6,11,1168,M,H,0,0,0,1537.067939,1581.565734
7,5,1169,M,H,0,1,1,1670.301543,1668.6116
6,9,1170,M,B,0,0,0,1773.068473,1833.523603
8,7,1171,M,W,0,0,1,1630.774733,1634.887746
5,3,1172,F,A,0,0,0,1648.619282,1714.866564
6,8,1173,F,W,1,0,0,1529.378067,1574.537243
6,3,1174,M,B,1,0,0,1678.046177,1720.175117
8,8,1175,F,W,0,0,0,1598.358201,1586.790404
8,3,1176,F,W,0,0,0,1849.800351,1856.587887
6,3,1177,F,H,0,0,0,1475.950587,1507.396433
5,11,1178,M,H,0,0,1,1383.199451,1458.720224
5,1,1179,F,W,0,0,0,1446.797847,1521.14258
8,12,1180,M,W,0,0,0,1912.061759,1927.555269
7,3,1181,F,W,0,1,0,1625.853879,1621.026066
5,2,1182,F,W,0,0,0,1752.948087,1825.381646
7,11,1183,F,W,0,1,0,1567.764719,1559.009176
7,11,1184,M,W,0,0,0,1764.284452,1765.184077
8,5,1185,M,A,0,0,0,1549.644866,1539.430306
6,3,1186,M,W,0,0,1,1624.236315,1666.422775
6,1,1187,F,W,0,0,0,1344.468229,1393.336699
8,4,1188,M,W,0,0,0,1664.622994,1663.912885
8,8,1189,F,W,0,0,0,1588.64718,1577.030699
5,12,1190,M,W,0,0,0,1508.181627,1580.036504
6,5,1191,M,H,1,0,0,1314.240137,1371.859821
8,5,1192,F,B,0,0,0,1697.974672,1695.483817
7,12,1193,M,B,0,0,1,1600.814979,1601.984966
